GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69
0500000US41053,41053,"Polk County, Oregon",376,114,71,71,40,61,23,34,6,11,0,28,0,28,0,28,0,28,2,3,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,74,36,2,4,1,2,19,22,2,3,4,5,4,6,0,28,11,11,0,28,17,23,2,5,12,16,0,28,0,28,0,28,0,28,183,66,1,4,32,38,1,3,15,14,20,22,28,28,2,5,16,23,0,28,3,7,19,27,6,11,18,22,18,22,1,2,3,5,48,34,0,28,0,28,0,28,1,2,10,15,10,9,2,4,8,16,0,28,14,22,0,28,0,28,0,28,3,5,0,28,0,28
0500000US41055,41055,"Sherman County, Oregon",9,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,7,3,5,0,12,0,12,0,12,0,12,0,12,1,2,0,12,0,12,0,12,4,6,0,12,1,2,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41057,41057,"Tillamook County, Oregon",83,50,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,8,11,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,8,11,0,22,0,22,0,22,0,22,0,22,0,22,0,22,57,38,13,18,0,22,23,37,0,22,19,28,0,22,0,22,0,22,0,22,2,4,0,22,0,22,0,22,0,22,0,22,0,22,18,26,0,22,0,22,1,2,0,22,0,22,0,22,0,22,0,22,0,22,17,26,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41059,41059,"Umatilla County, Oregon",474,99,25,28,0,28,0,28,0,28,0,28,25,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,143,69,10,12,3,6,29,39,5,6,22,22,1,2,5,6,6,9,10,15,30,30,2,4,2,4,12,14,4,6,2,3,0,28,211,47,34,18,8,10,24,23,4,6,6,7,5,6,3,4,3,5,9,10,36,25,18,16,10,10,29,18,4,7,14,16,4,7,95,31,5,7,5,6,8,7,4,6,18,14,9,10,5,7,4,6,3,8,15,12,6,7,9,9,3,5,1,3,0,28,0,28
0500000US41061,41061,"Union County, Oregon",40,26,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,16,17,11,15,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,5,7,0,22,0,22,0,22,15,15,0,22,0,22,0,22,0,22,2,3,0,22,0,22,0,22,0,22,2,3,7,13,1,2,0,22,3,5,0,22,0,22,9,10,0,22,0,22,0,22,0,22,0,22,0,22,0,22,2,4,7,9,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41063,41063,"Wallowa County, Oregon",16,16,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,13,16,0,17,0,17,0,17,11,16,0,17,0,17,0,17,0,17,2,3,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3,4,0,17,0,17,0,17,0,17,0,17,0,17,3,4,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41065,41065,"Wasco County, Oregon",292,74,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,78,41,3,5,0,22,0,22,5,9,20,32,0,22,7,11,4,6,8,13,0,22,13,22,8,14,0,22,0,22,10,14,0,22,169,51,17,15,17,25,5,9,0,22,7,9,3,6,3,4,25,31,14,19,21,29,24,27,21,16,12,14,0,22,0,22,0,22,45,22,1,2,12,14,0,22,4,8,0,22,0,22,11,12,7,11,2,4,4,6,4,8,0,22,0,22,0,22,0,22,0,22
0500000US41067,41067,"Washington County, Oregon",1352,210,67,60,31,47,0,28,20,33,0,28,0,28,16,24,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,716,173,28,30,14,23,21,35,0,28,100,88,25,31,27,30,8,12,106,96,84,62,31,30,192,81,18,23,18,22,6,9,38,49,479,118,17,19,11,20,20,26,0,28,13,22,11,18,17,19,29,36,47,61,66,58,63,59,38,38,16,18,43,35,44,50,44,58,90,52,0,28,11,17,0,28,0,28,3,4,8,14,0,28,0,28,6,11,45,44,10,18,7,12,0,28,0,28,0,28,0,28
0500000US41069,41069,"Wheeler County, Oregon",4,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,3,0,12,0,12,0,12,1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,4,0,12,0,12,3,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41071,41071,"Yamhill County, Oregon",337,93,11,15,0,28,0,28,0,28,8,14,0,28,0,28,0,28,0,28,0,28,3,4,0,28,0,28,0,28,0,28,0,28,0,28,135,66,26,29,9,14,12,23,7,11,4,6,0,28,23,31,18,22,0,28,16,19,0,28,0,28,20,22,0,28,0,28,0,28,130,53,11,18,15,30,2,3,14,20,0,28,6,9,12,21,16,20,0,28,0,28,14,18,28,36,12,19,0,28,0,28,0,28,61,35,4,5,2,5,3,4,0,28,26,31,2,3,2,3,0,28,2,4,0,28,9,16,11,18,0,28,0,28,0,28,0,28
