GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69
0500000US41053,41053,"Polk County, Oregon",2302,241,349,189,135,112,58,89,0,28,0,28,0,28,0,28,125,105,0,28,0,28,17,34,0,28,14,23,0,28,0,28,0,28,0,28,1277,213,43,57,42,44,58,54,95,76,12,21,58,91,137,128,84,73,57,70,260,137,121,88,108,70,152,113,0,28,50,45,0,28,506,150,67,66,0,28,36,45,144,103,5,10,0,28,2,5,5,9,0,28,42,35,21,36,22,33,46,53,28,35,70,80,18,31,170,98,0,28,82,83,0,28,14,23,0,28,0,28,0,28,0,28,0,28,0,28,25,42,0,28,0,28,34,54,15,28,0,28
0500000US41055,41055,"Sherman County, Oregon",16,14,6,11,0,12,6,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,5,0,12,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,5,0,12,0,12,0,12,0,12,0,12,2,3,0,12,0,12,0,12,0,12,0,12,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41057,41057,"Tillamook County, Oregon",550,99,1,3,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,1,3,0,22,0,22,0,22,0,22,344,78,0,22,7,10,0,22,127,80,0,22,11,15,18,27,58,55,0,22,4,9,33,28,78,69,8,13,0,22,0,22,0,22,168,91,18,28,0,22,41,58,0,22,40,39,0,22,4,6,4,6,0,22,5,8,21,18,24,35,11,16,0,22,0,22,0,22,37,28,0,22,5,9,7,11,10,16,0,22,0,22,0,22,2,4,0,22,0,22,3,5,10,17,0,22,0,22,0,22,0,22
0500000US41059,41059,"Umatilla County, Oregon",4506,251,358,175,42,62,140,117,21,36,0,28,0,28,20,33,11,18,23,33,30,35,11,18,0,28,0,28,14,22,46,74,0,28,0,28,2637,191,231,134,199,126,135,98,131,91,212,98,185,92,225,127,189,119,177,109,450,155,158,88,160,88,147,98,26,39,12,15,0,28,1351,160,0,28,97,104,26,26,76,80,8,9,33,46,146,95,55,65,125,98,170,95,225,116,238,114,45,54,29,45,56,57,22,30,160,84,0,28,0,28,0,28,8,13,20,28,6,9,45,69,48,58,0,28,0,28,0,28,33,37,0,28,0,28,0,28,0,28
0500000US41061,41061,"Union County, Oregon",231,46,35,39,0,22,4,7,0,22,7,11,24,36,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,104,55,0,22,0,22,23,35,3,5,0,22,75,45,0,22,0,22,0,22,0,22,1,3,2,4,0,22,0,22,0,22,0,22,66,33,0,22,15,22,0,22,0,22,0,22,7,10,0,22,0,22,5,9,7,10,9,11,17,19,2,3,0,22,0,22,4,6,26,21,0,22,15,21,0,22,6,9,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,5,7,0,22,0,22
0500000US41063,41063,"Wallowa County, Oregon",33,20,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,16,13,12,12,0,17,0,17,0,17,0,17,0,17,0,17,4,6,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,8,0,17,0,17,5,6,0,17,0,17,0,17,0,17,3,7,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,9,13,0,17,0,17,0,17,0,17,2,3,0,17,0,17,7,13,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41065,41065,"Wasco County, Oregon",685,168,53,41,0,22,0,22,14,24,9,14,25,35,0,22,0,22,0,22,5,8,0,22,0,22,0,22,0,22,0,22,0,22,0,22,384,143,70,88,23,29,8,11,14,18,44,45,41,40,31,30,36,39,13,15,32,32,45,42,15,25,6,11,3,5,3,7,0,22,180,76,24,33,25,37,0,22,0,22,2,4,3,4,19,21,67,62,10,16,0,22,25,28,5,8,0,22,0,22,0,22,0,22,68,46,9,13,0,22,0,22,0,22,0,22,20,31,20,22,0,22,7,10,0,22,12,15,0,22,0,22,0,22,0,22,0,22
0500000US41067,41067,"Washington County, Oregon",20292,670,1552,246,96,62,156,93,52,56,109,73,141,86,117,89,184,120,88,86,182,110,88,54,138,85,158,115,0,28,13,21,0,28,30,35,12714,568,806,259,896,261,977,247,1009,274,1072,267,956,298,759,242,682,211,1014,269,1068,229,1082,262,1195,213,441,138,345,154,175,74,237,129,5285,363,137,74,214,108,175,86,397,167,245,117,206,89,264,140,234,105,272,121,679,237,776,197,723,225,450,161,127,75,268,131,118,49,741,131,17,20,129,83,109,85,60,45,55,42,62,40,53,47,30,31,21,26,58,47,36,36,45,30,28,33,7,10,0,28,31,31
0500000US41069,41069,"Wheeler County, Oregon",9,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,3,0,12,2,4,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41071,41071,"Yamhill County, Oregon",3117,225,297,139,43,47,0,28,18,30,0,28,72,82,57,80,10,10,0,28,10,17,81,75,0,28,6,11,0,28,0,28,0,28,0,28,1703,206,66,77,91,77,135,113,132,91,83,64,279,136,133,97,146,94,28,28,74,45,166,100,181,83,129,86,17,22,15,23,28,35,940,146,71,56,15,30,20,23,77,53,17,17,8,12,0,28,91,80,70,91,120,85,134,71,204,109,71,50,0,28,42,43,0,28,177,63,51,44,14,15,50,43,0,28,0,28,6,11,0,28,0,28,0,28,11,16,18,20,0,28,0,28,5,8,0,28,22,34
