GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69
0500000US41053,41053,"Polk County, Oregon",601,216,65,83,0,28,0,28,0,28,0,28,0,28,0,28,65,83,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,272,156,0,28,24,34,0,28,48,60,12,21,0,28,101,124,33,37,0,28,33,46,0,28,21,37,0,28,0,28,0,28,0,28,184,120,0,28,0,28,23,39,129,109,5,10,0,28,0,28,0,28,0,28,17,26,0,28,10,25,0,28,0,28,0,28,0,28,80,81,0,28,55,77,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,25,42,0,28,0,28,0,28,0,28,0,28
0500000US41055,41055,"Sherman County, Oregon",7,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,3,0,12,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,3,0,12,0,12,0,12,0,12,0,12,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41057,41057,"Tillamook County, Oregon",215,91,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,136,64,0,22,0,22,0,22,33,49,0,22,0,22,0,22,33,49,0,22,0,22,12,18,58,52,0,22,0,22,0,22,0,22,72,77,0,22,0,22,41,58,0,22,0,22,0,22,0,22,0,22,0,22,5,8,0,22,24,35,2,4,0,22,0,22,0,22,7,11,0,22,0,22,7,11,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41059,41059,"Umatilla County, Oregon",888,195,41,38,0,28,0,28,0,28,0,28,0,28,0,28,11,18,0,28,30,35,0,28,0,28,0,28,0,28,0,28,0,28,0,28,359,131,60,92,27,33,49,63,53,57,9,16,29,46,20,31,45,55,0,28,9,16,31,43,27,22,0,28,0,28,0,28,0,28,438,134,0,28,25,40,8,13,71,77,14,21,0,28,80,78,24,40,76,78,22,33,70,64,30,30,0,28,0,28,0,28,18,29,50,69,0,28,0,28,0,28,0,28,5,14,0,28,45,69,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28
0500000US41061,41061,"Union County, Oregon",18,14,4,7,0,22,4,7,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,3,5,0,22,0,22,0,22,3,5,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,5,9,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,5,9,0,22,0,22,0,22,0,22,0,22,0,22,0,22,6,9,0,22,0,22,0,22,6,9,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41063,41063,"Wallowa County, Oregon",11,13,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,11,13,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3,7,0,17,0,17,0,17,0,17,0,17,8,12,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0500000US41065,41065,"Wasco County, Oregon",188,118,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,149,108,68,89,23,29,0,22,8,13,3,5,9,14,4,8,0,22,0,22,11,19,23,32,0,22,0,22,0,22,0,22,0,22,27,30,0,22,0,22,0,22,0,22,0,22,2,4,13,17,0,22,0,22,0,22,12,22,0,22,0,22,0,22,0,22,0,22,12,23,0,22,0,22,0,22,0,22,0,22,12,23,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0500000US41067,41067,"Washington County, Oregon",8153,622,703,195,14,21,72,67,0,28,84,67,103,80,41,67,67,70,0,28,101,79,17,23,74,73,87,79,0,28,13,21,0,28,30,35,5435,525,362,176,380,190,539,221,547,204,469,177,386,181,410,184,423,167,412,159,389,158,458,166,440,163,98,72,48,48,13,23,61,60,1812,263,19,31,89,81,75,65,183,119,169,100,84,58,177,95,85,76,66,59,193,105,236,115,276,156,85,65,21,23,40,44,14,22,203,85,0,28,44,19,23,39,48,39,20,31,0,28,0,28,30,32,0,28,16,25,0,28,6,9,1,12,0,28,0,28,15,24
0500000US41069,41069,"Wheeler County, Oregon",5,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,0,12,0,12,0,12,0,12,0,12,0,12
0500000US41071,41071,"Yamhill County, Oregon",1406,256,6,11,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,6,11,0,28,0,28,0,28,0,28,827,219,53,76,36,34,135,113,19,24,2,10,89,99,57,71,93,79,13,21,53,45,63,67,90,70,121,98,0,28,0,28,3,6,529,156,0,28,0,28,0,28,22,32,17,17,0,28,0,28,42,55,60,90,77,77,55,56,177,107,63,47,16,25,0,28,0,28,44,37,0,28,14,15,19,30,0,28,0,28,0,28,0,28,0,28,0,28,11,16,0,28,0,28,0,28,0,28,0,28,0,28
